"","dig_code","dig_desc","variable","inv_12"
"3189","115000","Support activities for agriculture and forestry","F10S00",""
"3190","211000","Oil and gas extraction","F10S00",""
"3191","212100","Coal mining","F10S00",""
"3192","212230","Copper, nickel, lead, and zinc mining","F10S00",""
"3193","2122A0","Iron, gold, silver, and other metal ore mining","F10S00",""
"3194","212310","Stone mining and quarrying","F10S00",""
"3195","2123A0","Other nonmetallic mineral mining and quarrying","F10S00",""
"3196","213111","Drilling oil and gas wells","F10S00",""
"3197","21311A","Other support activities for mining","F10S00",""
"3198","221100","Electric power generation, transmission, and distribution","F10S00",""
"3199","221200","Natural gas distribution","F10S00",""
"3200","221300","Water, sewage and other systems","F10S00",""
"3201","233210","Health care structures","F10S00","7,304"
"3202","233262","Educational and vocational structures","F10S00","63,478"
"3203","230301","Nonresidential maintenance and repair","F10S00",""
"3204","230302","Residential maintenance and repair","F10S00",""
"3205","2332A0","Office and commercial structures","F10S00","7,747"
"3206","233412","Multifamily residential structures","F10S00","4,082"
"3207","2334A0","Other residential structures","F10S00","4,601"
"3208","233230","Manufacturing structures","F10S00","860"
"3209","2332D0","Other nonresidential structures","F10S00","54,398"
"3210","233240","Power and communication structures","F10S00","10,161"
"3211","233411","Single-family residential structures","F10S00","765"
"3212","2332C0","Transportation structures and highways and streets","F10S00","108,434"
"3213","321100","Sawmills and wood preservation","F10S00",""
"3214","321200","Veneer, plywood, and engineered wood product manufacturing","F10S00",""
"3215","321910","Millwork","F10S00",""
"3216","3219A0","All other wood product manufacturing","F10S00",""
"3217","327100","Clay product and refractory manufacturing","F10S00",""
"3218","327200","Glass and glass product manufacturing","F10S00",""
"3219","327310","Cement manufacturing","F10S00",""
"3220","327320","Ready-mix concrete manufacturing","F10S00",""
"3221","327330","Concrete pipe, brick, and block manufacturing","F10S00",""
"3222","327390","Other concrete product manufacturing","F10S00",""
"3223","327400","Lime and gypsum product manufacturing","F10S00",""
"3224","327910","Abrasive product manufacturing","F10S00",""
"3225","327991","Cut stone and stone product manufacturing","F10S00",""
"3226","327992","Ground or treated mineral and earth manufacturing","F10S00",""
"3227","327993","Mineral wool manufacturing","F10S00",""
"3228","327999","Miscellaneous nonmetallic mineral products","F10S00",""
"3229","331110","Iron and steel mills and ferroalloy manufacturing","F10S00",""
"3230","331200","Steel product manufacturing from purchased steel","F10S00",""
"3231","331313","Alumina refining and primary aluminum production","F10S00",""
"3232","33131B","Aluminum product manufacturing from purchased aluminum","F10S00",""
"3233","331410","Nonferrous Metal (except Aluminum) Smelting and Refining","F10S00",""
"3234","331420","Copper rolling, drawing, extruding and alloying","F10S00",""
"3235","331490","Nonferrous metal (except copper and aluminum) rolling, drawing, extruding and alloying","F10S00",""
"3236","331510","Ferrous metal foundries","F10S00",""
"3237","331520","Nonferrous metal foundries","F10S00",""
"3238","332114","Custom roll forming","F10S00",""
"3239","33211A","All other forging, stamping, and sintering","F10S00",""
"3240","332119","Metal crown, closure, and other metal stamping (except automotive)","F10S00",""
"3241","332200","Cutlery and handtool manufacturing","F10S00",""
"3242","332310","Plate work and fabricated structural product manufacturing","F10S00",""
"3243","332320","Ornamental and architectural metal products manufacturing","F10S00",""
"3244","332410","Power boiler and heat exchanger manufacturing","F10S00",""
"3245","332420","Metal tank (heavy gauge) manufacturing","F10S00",""
"3246","332430","Metal can, box, and other metal container (light gauge) manufacturing","F10S00",""
"3247","332500","Hardware manufacturing","F10S00",""
"3248","332600","Spring and wire product manufacturing","F10S00",""
"3249","332710","Machine shops","F10S00",""
"3250","332720","Turned product and screw, nut, and bolt manufacturing","F10S00",""
"3251","332800","Coating, engraving, heat treating and allied activities","F10S00",""
"3252","332913","Plumbing fixture fitting and trim manufacturing","F10S00",""
"3253","33291A","Valve and fittings other than plumbing","F10S00",""
"3254","332991","Ball and roller bearing manufacturing","F10S00",""
"3255","332996","Fabricated pipe and pipe fitting manufacturing","F10S00",""
"3256","33299A","Ammunition, arms, ordnance, and accessories manufacturing","F10S00",""
"3257","332999","Other fabricated metal manufacturing","F10S00",""
"3258","333111","Farm machinery and equipment manufacturing","F10S00",""
"3259","333112","Lawn and garden equipment manufacturing","F10S00",""
"3260","333120","Construction machinery manufacturing","F10S00",""
"3261","333130","Mining and oil and gas field machinery manufacturing","F10S00",""
"3262","333242","Semiconductor machinery manufacturing","F10S00",""
"3263","33329A","Other industrial machinery manufacturing","F10S00",""
"3264","333314","Optical instrument and lens manufacturing","F10S00",""
"3265","333316","Photographic and photocopying equipment manufacturing","F10S00",""
"3266","333318","Other commercial and service industry machinery manufacturing","F10S00",""
"3267","333414","Heating equipment (except warm air furnaces) manufacturing","F10S00",""
"3268","333415","Air conditioning, refrigeration, and warm air heating equipment manufacturing","F10S00",""
"3269","333413","Industrial and commercial fan and blower and air purification equipment manufacturing","F10S00",""
"3270","333511","Industrial mold manufacturing","F10S00",""
"3271","333514","Special tool, die, jig, and fixture manufacturing","F10S00",""
"3272","333517","Machine tool manufacturing","F10S00",""
"3273","33351B","Cutting and machine tool accessory, rolling mill, and other metalworking machinery manufacturing","F10S00",""
"3274","333611","Turbine and turbine generator set units manufacturing","F10S00",""
"3275","333612","Speed changer, industrial high-speed drive, and gear manufacturing","F10S00",""
"3276","333613","Mechanical power transmission equipment manufacturing","F10S00",""
"3277","333618","Other engine equipment manufacturing","F10S00",""
"3278","333912","Air and gas compressor manufacturing","F10S00",""
"3279","33391A","Pump and pumping equipment manufacturing","F10S00",""
"3280","333920","Material handling equipment manufacturing","F10S00",""
"3281","333991","Power-driven handtool manufacturing","F10S00",""
"3282","333993","Packaging machinery manufacturing","F10S00",""
"3283","333994","Industrial process furnace and oven manufacturing","F10S00",""
"3284","33399A","Other general purpose machinery manufacturing","F10S00",""
"3285","33399B","Fluid power process machinery","F10S00",""
"3286","334111","Electronic computer manufacturing","F10S00",""
"3287","334112","Computer storage device manufacturing","F10S00",""
"3288","334118","Computer terminals and other computer peripheral equipment manufacturing","F10S00",""
"3289","334210","Telephone apparatus manufacturing","F10S00",""
"3290","334220","Broadcast and wireless communications equipment","F10S00",""
"3291","334290","Other communications equipment manufacturing","F10S00",""
"3292","334413","Semiconductor and related device manufacturing","F10S00",""
"3293","334418","Printed circuit assembly (electronic assembly) manufacturing","F10S00",""
"3294","33441A","Other electronic component manufacturing","F10S00",""
"3295","334510","Electromedical and electrotherapeutic apparatus manufacturing","F10S00",""
"3296","334511","Search, detection, and navigation instruments manufacturing","F10S00",""
"3297","334512","Automatic environmental control manufacturing","F10S00",""
"3298","334513","Industrial process variable instruments manufacturing","F10S00",""
"3299","334514","Totalizing fluid meter and counting device manufacturing","F10S00",""
"3300","334515","Electricity and signal testing instruments manufacturing","F10S00",""
"3301","334516","Analytical laboratory instrument manufacturing","F10S00",""
"3302","334517","Irradiation apparatus manufacturing","F10S00",""
"3303","33451A","Watch, clock, and other measuring and controlling device manufacturing","F10S00",""
"3304","334300","Audio and video equipment manufacturing","F10S00",""
"3305","334610","Manufacturing and reproducing magnetic and optical media","F10S00",""
"3306","335110","Electric lamp bulb and part manufacturing","F10S00",""
"3307","335120","Lighting fixture manufacturing","F10S00",""
"3308","335210","Small electrical appliance manufacturing","F10S00",""
"3309","335221","Household cooking appliance manufacturing","F10S00",""
"3310","335222","Household refrigerator and home freezer manufacturing","F10S00",""
"3311","335224","Household laundry equipment manufacturing","F10S00",""
"3312","335228","Other major household appliance manufacturing","F10S00",""
"3313","335311","Power, distribution, and specialty transformer manufacturing","F10S00",""
"3314","335312","Motor and generator manufacturing","F10S00",""
"3315","335313","Switchgear and switchboard apparatus manufacturing","F10S00",""
